filename,vessel_density
Angio Retina_OD-Deep_sub-000044.png_II.csv,75.64607797087835
Angio Retina_OD-Deep_sub-000044.png_innerCircle.csv,39.837982832618025
Angio Retina_OD-Superficial_sub-000044.png_innerCircle.csv,14.665148398471937
Angio Retina_OD-Deep_sub-000044.png_IN.csv,69.53182245185533
Angio Retina_OS-Superficial_sub-000044.png_innerCircle.csv,14.417250673854447
Angio Retina_OD-Superficial_sub-000044.png_IT.csv,49.30676117775354
Angio Retina_OD-Deep_sub-000044.png_IT.csv,69.29849163327835
Angio Retina_OS-Deep_sub-000097.png_IN.csv,85.94235557768924
Angio Retina_OS-Superficial_sub-000097.png_IN.csv,68.13646943525664
Angio Retina_OS-Deep_sub-000097.png_II.csv,81.96439243027888
Angio Retina_OD-Superficial_sub-000097.png_IN.csv,60.5632397925256
Angio Retina_OS-Superficial_sub-000097.png_II.csv,68.23533014822982
Angio Retina_OD-Superficial_sub-000097.png_II.csv,68.4584386221572
Angio Retina_OS-Deep_sub-000097.png_IT.csv,83.57469266112008
Angio Retina_OS-Deep_sub-000097.png_innerCircle.csv,56.323574494175354
Angio Retina_OD-Deep_sub-000097.png_IN.csv,83.61862416107383
Angio Retina_OD-Deep_sub-000097.png_IS.csv,87.29347460477632
Angio Retina_OS-Superficial_sub-000097.png_IS.csv,66.1975263286799
Angio Retina_OD-Superficial_sub-000097.png_innerCircle.csv,22.511874197689345
Angio Retina_OD-Deep_sub-000097.png_innerCircle.csv,56.15429275158339
Angio Retina_OS-Superficial_sub-000097.png_innerCircle.csv,27.063304721030043
Angio Retina_OD-Deep_sub-000097.png_II.csv,94.83607382550336
Angio Retina_OS-Deep_sub-000097.png_IS.csv,83.72519557928722
Angio Retina_OD-Deep_sub-000097.png_IT.csv,91.31365623948874
Angio Retina_OS-Superficial_sub-000097.png_IT.csv,67.76218466813617
Angio Retina_OD-Superficial_sub-000097.png_IT.csv,69.54277755670513
Angio Retina_OD-Superficial_sub-000097.png_IS.csv,69.90887385594907
Angio Retina_OS-Deep_sub-000038.png_IS.csv,88.80348964013086
Angio Retina_OD-Superficial_sub-000038.png_innerCircle.csv,13.726954177897575
Angio Retina_OS-Superficial_sub-000038.png_II.csv,65.82027325698212
Angio Retina_OS-Deep_sub-000038.png_IT.csv,88.27142857142857
Angio Retina_OD-Deep_sub-000038.png_IN.csv,81.02824184566428
Angio Retina_OS-Superficial_sub-000038.png_innerCircle.csv,12.22665916760405
Angio Retina_OS-Superficial_sub-000038.png_IN.csv,63.2349809121961
Angio Retina_OD-Superficial_sub-000038.png_IN.csv,65.95098669114273
Angio Retina_OD-Deep_sub-000038.png_II.csv,84.43450013259083
Angio Retina_OS-Superficial_sub-000038.png_IT.csv,65.8698058154744
Angio Retina_OS-Deep_sub-000038.png_IN.csv,86.81102707442727
Angio Retina_OD-Deep_sub-000038.png_IS.csv,78.34749137244492
Angio Retina_OS-Deep_sub-000038.png_II.csv,91.70842924476598
Angio Retina_OD-Superficial_sub-000038.png_IT.csv,73.8387393182027
Angio Retina_OS-Deep_sub-000038.png_innerCircle.csv,49.72920952101087
Angio Retina_OS-Superficial_sub-000038.png_IS.csv,71.63135124257974
Angio Retina_OD-Deep_sub-000038.png_IT.csv,86.7608176267587
Angio Retina_OD-Superficial_sub-000038.png_II.csv,71.06406608536025
Angio Retina_OD-Superficial_sub-000038.png_IS.csv,73.69971515207205
Angio Retina_OD-Deep_sub-000038.png_innerCircle.csv,47.25176508344031
Angio Retina_OS-Superficial_sub-000110.png_IT.csv,59.14224019112377
Angio Retina_OD-Deep_sub-000110.png_II.csv,85.1975890410959
Angio Retina_OS-Deep_sub-000110.png_IN.csv,78.01246290801187
Angio Retina_OS-Deep_sub-000110.png_IT.csv,76.27627520759194
Angio Retina_OS-Deep_sub-000110.png_IS.csv,84.26524317912218
Angio Retina_OD-Superficial_sub-000110.png_II.csv,67.46525414425294
Angio Retina_OD-Superficial_sub-000110.png_IS.csv,69.74184693093225
Angio Retina_OD-Deep_sub-000110.png_IT.csv,83.50665502945668
Angio Retina_OS-Deep_sub-000110.png_II.csv,80.55916913946588
Angio Retina_OD-Deep_sub-000110.png_innerCircle.csv,42.24243314722304
Angio Retina_OD-Deep_sub-000110.png_IS.csv,84.94577787475453
Angio Retina_OS-Superficial_sub-000110.png_IS.csv,66.73426444914087
Angio Retina_OS-Superficial_sub-000110.png_innerCircle.csv,18.0633423180593
Angio Retina_OD-Superficial_sub-000110.png_IN.csv,63.102096827313645
Angio Retina_OS-Superficial_sub-000110.png_IN.csv,66.52748967416245
Angio Retina_OS-Deep_sub-000110.png_innerCircle.csv,41.54046597179644
Angio Retina_OS-Superficial_sub-000110.png_II.csv,68.96264341441028
Angio Retina_OD-Superficial_sub-000110.png_innerCircle.csv,16.20041140170438
Angio Retina_OD-Deep_sub-000110.png_IN.csv,84.64964383561644
Angio Retina_OD-Superficial_sub-000110.png_IT.csv,66.96112880202043
Angio Retina_OD-Deep_sub-000091.png_II.csv,82.07309184993532
Angio Retina_OS-Deep_sub-000091.png_IT.csv,73.7552071144395
Angio Retina_OS-Deep_sub-000091.png_II.csv,81.21408582089552
Angio Retina_OS-Superficial_sub-000091.png_innerCircle.csv,21.48565891472868
Angio Retina_OS-Deep_sub-000091.png_innerCircle.csv,65.06352124183006
Angio Retina_OS-Superficial_sub-000091.png_IN.csv,54.226278877887786
Angio Retina_OS-Superficial_sub-000091.png_II.csv,31.111592409240924
Angio Retina_OD-Superficial_sub-000091.png_IS.csv,66.98055207026349
Angio Retina_OD-Superficial_sub-000091.png_IN.csv,63.84047420965058
Angio Retina_OD-Superficial_sub-000091.png_IT.csv,67.8155583437892
Angio Retina_OD-Superficial_sub-000091.png_II.csv,68.99625623960067
Angio Retina_OD-Deep_sub-000091.png_IN.csv,73.98684777921518
Angio Retina_OS-Superficial_sub-000091.png_IS.csv,38.42956878850103
Angio Retina_OD-Deep_sub-000091.png_innerCircle.csv,52.582945736434105
Angio Retina_OS-Deep_sub-000091.png_IS.csv,79.06482564942664
Angio Retina_OD-Deep_sub-000091.png_IT.csv,78.77046720960138
Angio Retina_OD-Deep_sub-000091.png_IS.csv,77.78932704672096
Angio Retina_OS-Deep_sub-000091.png_IN.csv,87.30876865671642
Angio Retina_OD-Superficial_sub-000091.png_innerCircle.csv,36.13546511627907
Angio Retina_OS-Superficial_sub-000091.png_IT.csv,28.545995893223818
Angio Retina_OS-Superficial_sub-000009.png_IN.csv,60.7123451124369
Angio Retina_OD-Superficial_sub-000009.png_IT.csv,58.11283653404392
Angio Retina_OD-Deep_sub-000009.png_IN.csv,79.64121156493805
Angio Retina_OD-Superficial_sub-000009.png_innerCircle.csv,11.519407008086253
Angio Retina_OD-Superficial_sub-000009.png_IN.csv,59.31087654887563
Angio Retina_OS-Superficial_sub-000009.png_IT.csv,61.08683267481393
Angio Retina_OS-Superficial_sub-000009.png_II.csv,62.33070215695273
Angio Retina_OS-Deep_sub-000009.png_IS.csv,88.17614628319397
Angio Retina_OS-Deep_sub-000009.png_innerCircle.csv,36.28288409703504
Angio Retina_OD-Deep_sub-000009.png_IT.csv,79.93586327299458
Angio Retina_OD-Deep_sub-000009.png_innerCircle.csv,34.3277628032345
Angio Retina_OS-Deep_sub-000009.png_IN.csv,85.14180816888481
Angio Retina_OD-Deep_sub-000009.png_IS.csv,80.3993384177157
Angio Retina_OS-Superficial_sub-000009.png_IS.csv,67.12165763116788
Angio Retina_OS-Deep_sub-000009.png_II.csv,88.54079853143644
Angio Retina_OS-Deep_sub-000009.png_IT.csv,88.70081778921254
Angio Retina_OS-Superficial_sub-000009.png_innerCircle.csv,12.6366576819407
Angio Retina_OD-Superficial_sub-000009.png_IS.csv,63.94496002940366
Angio Retina_OD-Deep_sub-000009.png_II.csv,80.12427719137219
Angio Retina_OD-Superficial_sub-000009.png_II.csv,62.05635612666361
Angio Retina_OD-Superficial_sub-000098.png_IN.csv,60.29441624365482
Angio Retina_OD-Superficial_sub-000098.png_IT.csv,63.79094217549535
Angio Retina_OS-Superficial_sub-000098.png_innerCircle.csv,16.222009991184247
Angio Retina_OD-Deep_sub-000098.png_II.csv,75.11434038990551
Angio Retina_OD-Deep_sub-000098.png_IS.csv,78.08346268656716
Angio Retina_OD-Superficial_sub-000098.png_IS.csv,66.39243833400728
Angio Retina_OD-Superficial_sub-000098.png_innerCircle.csv,14.074943757030372
Angio Retina_OS-Superficial_sub-000098.png_II.csv,68.21623397962537
Angio Retina_OS-Superficial_sub-000098.png_IN.csv,68.30945339029466
Angio Retina_OS-Deep_sub-000098.png_innerCircle.csv,40.57863274064991
Angio Retina_OS-Deep_sub-000098.png_II.csv,79.20049388523049
Angio Retina_OD-Deep_sub-000098.png_innerCircle.csv,39.62078479460454
Angio Retina_OS-Superficial_sub-000098.png_IS.csv,66.54218050856706
Angio Retina_OS-Superficial_sub-000098.png_IT.csv,64.92743343518114
Angio Retina_OS-Deep_sub-000098.png_IT.csv,78.90728086710651
Angio Retina_OS-Deep_sub-000098.png_IS.csv,78.55690386427898
Angio Retina_OD-Deep_sub-000098.png_IN.csv,68.63987561296496
Angio Retina_OD-Superficial_sub-000098.png_II.csv,64.85888324873096
Angio Retina_OS-Deep_sub-000098.png_IN.csv,82.48624176857949
Angio Retina_OD-Deep_sub-000098.png_IT.csv,76.62173134328359
Angio Retina_OD-Deep_sub-000006.png_II.csv,82.60334229734922
Angio Retina_OD-Superficial_sub-000006.png_IT.csv,69.75539832766701
Angio Retina_OS-Superficial_sub-000006.png_II.csv,65.25865075722808
Angio Retina_OD-Deep_sub-000006.png_IN.csv,85.23376872839032
Angio Retina_OS-Superficial_sub-000006.png_IS.csv,66.53128732886152
Angio Retina_OS-Deep_sub-000006.png_IS.csv,84.17971646673936
Angio Retina_OD-Superficial_sub-000006.png_IS.csv,70.54093540384085
Angio Retina_OD-Superficial_sub-000006.png_innerCircle.csv,18.452830188679247
Angio Retina_OS-Superficial_sub-000006.png_IN.csv,66.21597062872877
Angio Retina_OS-Deep_sub-000006.png_IN.csv,84.34451386605284
Angio Retina_OD-Deep_sub-000006.png_IS.csv,87.13362772391284
Angio Retina_OD-Superficial_sub-000006.png_II.csv,69.82340523175769
Angio Retina_OD-Superficial_sub-000006.png_IN.csv,66.3757687012391
Angio Retina_OS-Superficial_sub-000006.png_IT.csv,65.4238720940917
Angio Retina_OD-Deep_sub-000006.png_IT.csv,84.2034174906403
Angio Retina_OS-Deep_sub-000006.png_innerCircle.csv,46.50631795474581
Angio Retina_OS-Superficial_sub-000006.png_innerCircle.csv,17.550808625336927
Angio Retina_OD-Deep_sub-000006.png_innerCircle.csv,47.059164420485175
Angio Retina_OS-Deep_sub-000006.png_IT.csv,84.55376226826608
Angio Retina_OS-Deep_sub-000006.png_II.csv,85.48635317329826
Angio Retina_OD-Superficial_sub-000003.png_II.csv,72.69892086330935
Angio Retina_OS-Superficial_sub-000003.png_IN.csv,41.80972329401389
Angio Retina_OD-Superficial_sub-000003.png_innerCircle.csv,25.992489270386265
Angio Retina_OS-Deep_sub-000003.png_IN.csv,53.804024851431656
Angio Retina_OD-Deep_sub-000003.png_IN.csv,85.72296328960424
Angio Retina_OD-Superficial_sub-000003.png_IT.csv,72.76110315186246
Angio Retina_OD-Superficial_sub-000003.png_IN.csv,69.3552757793765
Angio Retina_OS-Deep_sub-000003.png_II.csv,58.7907887628309
Angio Retina_OD-Deep_sub-000003.png_II.csv,86.87597839267997
Angio Retina_OD-Deep_sub-000003.png_IT.csv,85.63061381355001
Angio Retina_OS-Superficial_sub-000003.png_IS.csv,47.051389041396725
Angio Retina_OS-Superficial_sub-000003.png_IT.csv,35.38783353464368
Angio Retina_OD-Deep_sub-000003.png_IS.csv,87.50796090919073
Angio Retina_OS-Deep_sub-000003.png_innerCircle.csv,25.45860077021823
Angio Retina_OS-Superficial_sub-000003.png_innerCircle.csv,10.920070526006464
Angio Retina_OD-Superficial_sub-000003.png_IS.csv,76.9055635148042
Angio Retina_OS-Deep_sub-000003.png_IT.csv,53.26784021665538
Angio Retina_OD-Deep_sub-000003.png_innerCircle.csv,52.57067293564502
Angio Retina_OS-Superficial_sub-000003.png_II.csv,43.80718774115312
Angio Retina_OS-Deep_sub-000003.png_IS.csv,57.38659444820582
Angio Retina_OD-Superficial_sub-000088.png_innerCircle.csv,15.762533692722371
Angio Retina_OD-Deep_sub-000088.png_IN.csv,85.29930272332588
Angio Retina_OD-Deep_sub-000088.png_innerCircle.csv,42.3806161745828
Angio Retina_OS-Deep_sub-000088.png_IN.csv,90.82168817682836
Angio Retina_OS-Superficial_sub-000088.png_innerCircle.csv,13.337879640044994
Angio Retina_OS-Deep_sub-000088.png_IT.csv,83.61544161232958
Angio Retina_OD-Deep_sub-000088.png_IT.csv,84.5631183221211
Angio Retina_OD-Superficial_sub-000088.png_IN.csv,61.71069297843047
Angio Retina_OD-Superficial_sub-000088.png_II.csv,66.4215695273061
Angio Retina_OD-Deep_sub-000088.png_II.csv,80.15511116958295
Angio Retina_OD-Superficial_sub-000088.png_IT.csv,63.85950565101535
Angio Retina_OS-Superficial_sub-000088.png_II.csv,63.025940337224384
Angio Retina_OS-Superficial_sub-000088.png_IT.csv,59.73427547770701
Angio Retina_OS-Deep_sub-000088.png_IS.csv,79.30898043864849
Angio Retina_OD-Superficial_sub-000088.png_IS.csv,63.43462280621152
Angio Retina_OS-Superficial_sub-000088.png_IS.csv,63.16311703821656
Angio Retina_OS-Deep_sub-000088.png_II.csv,85.16214211541315
Angio Retina_OD-Deep_sub-000088.png_IS.csv,84.43450732093392
Angio Retina_OS-Deep_sub-000088.png_innerCircle.csv,39.594086021505376
Angio Retina_OS-Superficial_sub-000088.png_IN.csv,60.88187169510127
Angio Retina_OD-Superficial_sub-000002.png_IS.csv,70.06165579343931
Angio Retina_OD-Deep_sub-000002.png_IS.csv,87.05467242488284
Angio Retina_OS-Deep_sub-000002.png_IT.csv,87.22181383809611
Angio Retina_OS-Deep_sub-000002.png_IS.csv,88.09510245336764
Angio Retina_OD-Superficial_sub-000002.png_IN.csv,63.61202386415787
Angio Retina_OS-Superficial_sub-000002.png_IS.csv,74.30634935220068
Angio Retina_OS-Deep_sub-000002.png_IN.csv,84.55300596603946
Angio Retina_OS-Superficial_sub-000002.png_innerCircle.csv,21.948382749326147
Angio Retina_OD-Superficial_sub-000002.png_IT.csv,65.59358632729946
Angio Retina_OD-Superficial_sub-000002.png_II.csv,70.222028453419
Angio Retina_OD-Superficial_sub-000002.png_innerCircle.csv,24.029514824797843
Angio Retina_OS-Deep_sub-000002.png_II.csv,88.37558513079394
Angio Retina_OD-Deep_sub-000002.png_IT.csv,83.03537627492419
Angio Retina_OS-Superficial_sub-000002.png_IN.csv,66.72455254703992
Angio Retina_OS-Superficial_sub-000002.png_II.csv,73.39825608077099
Angio Retina_OS-Superficial_sub-000002.png_IT.csv,65.50592667463016
Angio Retina_OD-Deep_sub-000002.png_II.csv,88.25360256998623
Angio Retina_OS-Deep_sub-000002.png_innerCircle.csv,53.37196765498652
Angio Retina_OD-Deep_sub-000002.png_innerCircle.csv,54.36078167115903
Angio Retina_OD-Deep_sub-000002.png_IN.csv,85.82680128499311
Angio Retina_OD-Deep_sub-000105.png_IT.csv,78.42405586694845
Angio Retina_OS-Superficial_sub-000105.png_innerCircle.csv,9.29992816091954
Angio Retina_OD-Deep_sub-000105.png_IN.csv,74.37833868747131
Angio Retina_OS-Deep_sub-000105.png_IN.csv,82.12960073428178
Angio Retina_OS-Superficial_sub-000105.png_II.csv,65.0253120179498
Angio Retina_OS-Deep_sub-000105.png_IS.csv,82.35348708995681
Angio Retina_OS-Deep_sub-000105.png_innerCircle.csv,36.70646900269542
Angio Retina_OD-Deep_sub-000105.png_innerCircle.csv,38.24757412398922
Angio Retina_OS-Superficial_sub-000105.png_IN.csv,67.15762165194222
Angio Retina_OD-Deep_sub-000105.png_IS.csv,79.39685748414959
Angio Retina_OD-Deep_sub-000105.png_II.csv,79.92712253327214
Angio Retina_OD-Superficial_sub-000105.png_IS.csv,61.35176833610254
Angio Retina_OS-Superficial_sub-000105.png_IS.csv,68.1879868079433
Angio Retina_OD-Superficial_sub-000105.png_IT.csv,63.753065907112905
Angio Retina_OD-Superficial_sub-000105.png_innerCircle.csv,6.972885572139304
Angio Retina_OS-Superficial_sub-000105.png_IT.csv,62.93544312679812
Angio Retina_OD-Superficial_sub-000105.png_IN.csv,60.7047069973148
Angio Retina_OD-Superficial_sub-000105.png_II.csv,65.59627231085136
Angio Retina_OS-Deep_sub-000105.png_IT.csv,83.05072130846274
Angio Retina_OS-Deep_sub-000105.png_II.csv,83.64240477283157
Angio Retina_OS-Deep_sub-000106.png_IS.csv,79.91261600661582
Angio Retina_OD-Deep_sub-000106.png_innerCircle.csv,39.058086253369275
Angio Retina_OS-Deep_sub-000106.png_IT.csv,81.91408618946981
Angio Retina_OD-Superficial_sub-000106.png_IT.csv,62.3322613250023
Angio Retina_OS-Superficial_sub-000106.png_IT.csv,59.88063952954149
Angio Retina_OD-Deep_sub-000106.png_IS.csv,81.06753652485529
Angio Retina_OS-Deep_sub-000106.png_innerCircle.csv,37.704582210242584
Angio Retina_OS-Deep_sub-000106.png_IN.csv,77.69343735658559
Angio Retina_OS-Superficial_sub-000106.png_II.csv,66.02120238641578
Angio Retina_OS-Superficial_sub-000106.png_IS.csv,55.903978682348615
Angio Retina_OD-Superficial_sub-000106.png_IS.csv,63.9411926858403
Angio Retina_OD-Deep_sub-000106.png_IT.csv,82.91178902876045
Angio Retina_OD-Superficial_sub-000106.png_IN.csv,53.29619091326296
Angio Retina_OD-Deep_sub-000106.png_II.csv,82.29903625516292
Angio Retina_OS-Superficial_sub-000106.png_IN.csv,62.956585589720056
Angio Retina_OD-Superficial_sub-000106.png_innerCircle.csv,9.72088948787062
Angio Retina_OS-Deep_sub-000106.png_II.csv,78.91730151445617
Angio Retina_OD-Deep_sub-000106.png_IN.csv,84.10472693896283
Angio Retina_OS-Superficial_sub-000106.png_innerCircle.csv,11.776819407008086
Angio Retina_OD-Superficial_sub-000106.png_II.csv,63.38926112895824
Angio Retina_OD-Deep_sub-000103.png_IS.csv,76.84510913500404
Angio Retina_OS-Deep_sub-000103.png_II.csv,76.74281780633318
Angio Retina_OS-Superficial_sub-000103.png_II.csv,68.09086737035338
Angio Retina_OD-Superficial_sub-000103.png_innerCircle.csv,12.084905660377359
Angio Retina_OD-Deep_sub-000103.png_II.csv,79.17141469731304
Angio Retina_OD-Deep_sub-000103.png_IT.csv,77.7250606305578
Angio Retina_OD-Superficial_sub-000103.png_IN.csv,55.39155575952272
Angio Retina_OS-Superficial_sub-000103.png_innerCircle.csv,11.79811320754717
Angio Retina_OS-Superficial_sub-000103.png_IN.csv,61.91463974300137
Angio Retina_OS-Deep_sub-000103.png_IT.csv,74.53974088027198
Angio Retina_OS-Superficial_sub-000103.png_IT.csv,57.808784342552606
Angio Retina_OS-Deep_sub-000103.png_IS.csv,74.88367178167785
Angio Retina_OS-Deep_sub-000103.png_innerCircle.csv,35.36388140161725
Angio Retina_OS-Deep_sub-000103.png_IN.csv,75.93464892152363
Angio Retina_OD-Deep_sub-000103.png_innerCircle.csv,36.3066355624676
Angio Retina_OD-Deep_sub-000103.png_IN.csv,78.06717384266753
Angio Retina_OD-Superficial_sub-000103.png_II.csv,65.66893070215696
Angio Retina_OD-Superficial_sub-000103.png_IS.csv,68.57153358448957
Angio Retina_OS-Superficial_sub-000103.png_IS.csv,65.3401635578425
Angio Retina_OD-Superficial_sub-000103.png_IT.csv,61.379766608471925
Angio Retina_OD-Deep_sub-000086.png_IN.csv,56.61241312429287
Angio Retina_OS-Superficial_sub-000086.png_IN.csv,48.67248960190137
Angio Retina_OS-Superficial_sub-000086.png_innerCircle.csv,14.49662783568363
Angio Retina_OD-Deep_sub-000086.png_II.csv,58.31501535477614
Angio Retina_OD-Deep_sub-000086.png_IS.csv,53.6629159299148
Angio Retina_OS-Superficial_sub-000086.png_II.csv,54.15436720142603
Angio Retina_OS-Deep_sub-000086.png_IS.csv,61.29109725354916
Angio Retina_OS-Deep_sub-000086.png_IT.csv,57.60952633673875
Angio Retina_OS-Superficial_sub-000086.png_IT.csv,51.748456790123456
Angio Retina_OS-Deep_sub-000086.png_innerCircle.csv,33.67634788189987
Angio Retina_OD-Deep_sub-000086.png_IT.csv,61.22215077961742
Angio Retina_OD-Superficial_sub-000086.png_IS.csv,50.672068355922214
Angio Retina_OD-Superficial_sub-000086.png_IT.csv,52.47495580436064
Angio Retina_OS-Superficial_sub-000086.png_IS.csv,50.88924501424501
Angio Retina_OS-Deep_sub-000086.png_IN.csv,60.414666489855456
Angio Retina_OD-Superficial_sub-000086.png_IN.csv,46.180282104025856
Angio Retina_OD-Superficial_sub-000086.png_II.csv,50.44681163679107
Angio Retina_OD-Superficial_sub-000086.png_innerCircle.csv,15.17103494623656
Angio Retina_OD-Deep_sub-000086.png_innerCircle.csv,32.02762139338494
Angio Retina_OS-Deep_sub-000086.png_II.csv,57.5525792335234
Angio Retina_OS-Deep_sub-000007.png_II.csv,95.01319556828084
Angio Retina_OS-Superficial_sub-000007.png_IT.csv,61.92612331158688
Angio Retina_OS-Superficial_sub-000007.png_innerCircle.csv,15.732075471698113
Angio Retina_OD-Superficial_sub-000007.png_IT.csv,65.55160662122688
Angio Retina_OS-Deep_sub-000007.png_IT.csv,82.00546380230969
Angio Retina_OD-Deep_sub-000007.png_IT.csv,90.21408587763045
Angio Retina_OD-Deep_sub-000007.png_IS.csv,87.8743461865953
Angio Retina_OD-Superficial_sub-000007.png_II.csv,67.2554797856795
Angio Retina_OS-Superficial_sub-000007.png_IN.csv,68.9515374024782
Angio Retina_OS-Superficial_sub-000007.png_II.csv,73.22019274896742
Angio Retina_OD-Deep_sub-000007.png_IN.csv,84.24542035666626
Angio Retina_OD-Deep_sub-000007.png_II.csv,87.53402887298314
Angio Retina_OD-Superficial_sub-000007.png_IS.csv,73.11197663096397
Angio Retina_OD-Superficial_sub-000007.png_innerCircle.csv,15.156192519926426
Angio Retina_OS-Deep_sub-000007.png_IN.csv,88.35578239760986
Angio Retina_OS-Deep_sub-000007.png_innerCircle.csv,44.454015941140405
Angio Retina_OD-Superficial_sub-000007.png_IN.csv,59.103628835849975
Angio Retina_OS-Superficial_sub-000007.png_IS.csv,74.89194156023156
Angio Retina_OS-Deep_sub-000007.png_IS.csv,84.31851483919037
Angio Retina_OD-Deep_sub-000007.png_innerCircle.csv,48.181023911710604
Angio Retina_OS-Superficial_sub-000046.png_II.csv,70.36353931917922
Angio Retina_OS-Deep_sub-000046.png_innerCircle.csv,57.35591133004926
Angio Retina_OD-Deep_sub-000046.png_IS.csv,89.54666921168162
Angio Retina_OD-Superficial_sub-000046.png_innerCircle.csv,29.527181898325008
Angio Retina_OD-Deep_sub-000046.png_innerCircle.csv,60.09028803545052
Angio Retina_OD-Superficial_sub-000046.png_IS.csv,74.93148704259815
